Dress_type,Brand,Actual_price,Disc_price,Image
Women's Kurta,W for Woman,1499.0,629.0,https://m.media-amazon.com/images/I/81M4cyUGbDL._AC_UL320_.jpg
Women's Rayon Straight Kurti with Skirt (Pink & White),Rytras,2499.0,599.0,https://m.media-amazon.com/images/I/71r0YyxLKIL._AC_UL320_.jpg
Yash Gallery Women's Plus Size Cotton Slub Anarkali Kurta (Pink),Yash Gallery,3599.0,639.0,https://m.media-amazon.com/images/I/710QFilchzS._AC_UL320_.jpg
Women's Kurta,W for Woman,1699.0,849.0,https://m.media-amazon.com/images/I/81kfKLnPciL._AC_UL320_.jpg
Women's Straight Kurta,Max,549.0,384.0,https://m.media-amazon.com/images/I/71tmSxccaOL._AC_UL320_.jpg
Women's Silk A-Line Kurta,Aurelia,1299.0,649.0,https://m.media-amazon.com/images/I/81XV9VSe-7L._AC_UL320_.jpg
Hand Embroidery Lucknowi Chikankari Faux Georgette Kurti Kurta for Women A95492 Onion Pink,Ada,1699.0,1990.0,https://m.media-amazon.com/images/I/7147oiOcpPL._AC_UL320_.jpg
Women's Crepe Straight Kurta,New Ethnic 4 You,999.0,179.0,https://m.media-amazon.com/images/I/61NiIz0XT1L._AC_UL320_.jpg
Plus Size Cotton Slub Geomatrical Printed Anarkali Kurta,Yash Gallery,2399.0,769.0,https://m.media-amazon.com/images/I/81f1D-fvWNL._AC_UL320_.jpg
Women's Multi-Coloured Crep Knee Long W Style Kurtas/Kurti Combo (Set of 6),1 Stop Fashion,5526.0,1273.0,https://m.media-amazon.com/images/I/91ih987sWpL._AC_UL320_.jpg
Women's Cotton Blend Straight Kurta,RAJMANDIRFABRICS,1599.0,499.0,https://m.media-amazon.com/images/I/71TVwUnGpxL._AC_UL320_.jpg
Women's Kurta,Vaamsi,999.0,299.0,https://m.media-amazon.com/images/I/71PphfuNn7L._AC_UL320_.jpg
Women's Synthetic a-line Kurta,Rangriti,1699.0,629.0,https://m.media-amazon.com/images/I/81UuzAQJKtL._AC_UL320_.jpg
Women's Kurta,Pop Mantra,999.0,249.0,https://m.media-amazon.com/images/I/61Mjos2bVSL._AC_UL320_.jpg
Shree Fashion's Flair Cotton Kurti for Women and Girl with Fancy Button and Belt,Generic,2100.0,470.0,https://m.media-amazon.com/images/I/71dPx6ycyuL._AC_UL320_.jpg
Women's Rayon Printed Long Angrakha Kurta,VANSHIKA CREATIONS,1950.0,659.0,https://m.media-amazon.com/images/I/71hb39XWdIL._AC_UL320_.jpg
"Fashion Women's Printed Rayon Flared Kurta, Designer Anarkali Kurta Kurtis top Tunic Ethnic Dresses for Girls",KIMAYRA,1999.0,799.0,https://m.media-amazon.com/images/I/71qxsY-JLcS._AC_UL320_.jpg
Yellow Floral Printed Cotton Kurti,FASHION CLOUD,1400.0,349.0,https://m.media-amazon.com/images/I/71gNXPzKvvS._AC_UL320_.jpg
Women's Printed Full Long Gown Dress Kurti for Casual and Work wear for Women and Girls,Fashion Vastra,1999.0,649.0,https://m.media-amazon.com/images/I/41hvggRNmyL._AC_UL320_.jpg
womens Kurta with Palazzo and Dupatta,GoSriKi,3599.0,599.0,https://m.media-amazon.com/images/I/71Ho8-ZdDFS._AC_UL320_.jpg
Women's Cotton Short Kurti,Rapsodia,1349.0,469.0,https://m.media-amazon.com/images/I/41iwABh3H9L._AC_UL320_.jpg
Women's Kurta,W for Woman,1499.0,570.0,https://m.media-amazon.com/images/I/714fd-jrV7L._AC_UL320_.jpg
Women's Kurta,BIBA,2599.0,910.0,https://m.media-amazon.com/images/I/818Lvtazw-L._AC_UL320_.jpg
Women's Rayon Solid Kurta With Palazzo and Dupatta Set (Light-Purple),Khushal K,3749.0,1349.0,https://m.media-amazon.com/images/I/51lk4euf1IL._AC_UL320_.jpg
Women's Cotton Angrakha Kurta,Yash Gallery,2499.0,649.0,https://m.media-amazon.com/images/I/71HQA7dkqcS._AC_UL320_.jpg
Beige Printed Round Neck Women's Cotton Kurti,Enchanted Drapes,1300.0,649.0,https://m.media-amazon.com/images/I/71eX+Zi0IqL._AC_UL320_.jpg
Women Green Floral Printed Flared Kurta,Rapsodia,1372.0,699.0,https://m.media-amazon.com/images/I/71H+VDxyQbL._AC_UL320_.jpg
Vicky Sales Rayon Straight Kurti with White Sharara Plazzo for Women & Girls Dress,Generic,1299.0,599.0,https://m.media-amazon.com/images/I/41Ob7y+dcGL._AC_UL320_.jpg
Women's Rayon White-Blue Printed with Gotta Work Kurta&Printed Palazzo Set(AA032),ANGRAKHA APPAREL,2399.0,799.0,https://m.media-amazon.com/images/I/81FtOA1l2kS._AC_UL320_.jpg
Women's Rayon Printed Short Kurta Top,Generic,999.0,389.0,https://m.media-amazon.com/images/I/51u05KOFW5L._AC_UL320_.jpg
Women's Rayon A-Line Long Kurta,ANUTTARA FASHIONS,1499.0,499.0,https://m.media-amazon.com/images/I/810USKmBLOL._AC_UL320_.jpg
Rayon Printed Flared Kurta,GULMOHAR JAIPUR,1799.0,699.0,https://m.media-amazon.com/images/I/71NsQrVcWkL._AC_UL320_.jpg
Women's Cotton Straight Short Kurti,Amazon Brand - Myx,799.0,386.0,https://m.media-amazon.com/images/I/81AAFwfyVdL._AC_UL320_.jpg
Women's Georgette Kurta,Indya,3200.0,1344.0,https://m.media-amazon.com/images/I/71Dpm5Ou2nL._AC_UL320_.jpg
"Womens Printed Rayon Kurta with Palazzo Set, Dark Green",Shades N Shadows,2499.0,499.0,https://m.media-amazon.com/images/I/61dCfHIqVFS._AC_UL320_.jpg
Women's Straight Kurta,Aurelia,1199.0,639.0,https://m.media-amazon.com/images/I/81lBYcmY61L._AC_UL320_.jpg
Embroidered Pure Rayon A Line Kurta for Women,M&D,1999.0,569.0,https://m.media-amazon.com/images/I/71WDA26WKKS._AC_UL320_.jpg
Women's Solid Latest Cotton Kurta Palazzo Set,Generic,2099.0,619.0,https://m.media-amazon.com/images/I/71MDSVQ1opL._AC_UL320_.jpg
Women's Kurta,W for Woman,1899.0,835.0,https://m.media-amazon.com/images/I/81IRzfOiwYL._AC_UL320_.jpg
Women's Regular Kurta,Max,1699.0,499.0,https://m.media-amazon.com/images/I/91AJNVHxEjL._AC_UL320_.jpg
Women's Multi-Coloured Crepe Straight Calf Length Ethnic Printed Kurti(Pack of 2)(KURTI-COMBO-210_1-Multi-Coloured),ANNI DESIGNER,3999.0,309.0,https://m.media-amazon.com/images/I/714q9upGxQL._AC_UL320_.jpg
Women's Cotton Regular Kurta,RATAN,1299.0,499.0,https://m.media-amazon.com/images/I/81AxbRzpA+L._AC_UL320_.jpg
Women's crepe a-line Kurta,ALC Creation,1499.0,508.0,https://m.media-amazon.com/images/I/81o0VEdh-lL._AC_UL320_.jpg
Women Sage Green & Baby Pink Floral Printed A-Line Kurta,Tissu,1499.0,1333.0,https://m.media-amazon.com/images/I/71puvFr8bIL._AC_UL320_.jpg
Cotton Kurti With Palazzo Sharara Set for Women & Girls (Multicolor),Styli-nar creation,1499.0,579.0,https://m.media-amazon.com/images/I/31A-pbIghNL._AC_UL320_.jpg
Women’s Rayon Mirror Work Long Kurta and Stripe Palazzo Set (Peach),Generic,1299.0,735.0,https://m.media-amazon.com/images/I/41a0tPP3lnL._AC_UL320_.jpg
Club Fashion Plus Size and Regular Size Chikankari Kurta for Women,Life,1999.0,999.0,https://m.media-amazon.com/images/I/71iIyCVDusL._AC_UL320_.jpg
Women's Kurta,BIBA,2599.0,1500.0,https://m.media-amazon.com/images/I/91hhEwE8FzL._AC_UL320_.jpg
"Short Kurti for Women| Embroidered Straight Rayon Kurta | Round Neck Full Sleeves Short Kurti for Women's (XL, Petrol Blue)",KEEP CART,999.0,499.0,https://m.media-amazon.com/images/I/41vhvKlXNrL._AC_UL320_.jpg
Women's Blue Color Self Print Straight Crepe Kurta,ZIYAA,1373.0,349.0,https://m.media-amazon.com/images/I/71yhtxvnqXL._AC_UL320_.jpg
Women's Crepe Printed Bell Sleeve Keyhole Neck Straight Kurta,BLANCORA,1299.0,369.0,https://m.media-amazon.com/images/I/91OY-oVqC2S._AC_UL320_.jpg
Women's Rayon Embroidered Straight Kurta.,NITVAN,999.0,579.0,https://m.media-amazon.com/images/I/61-fpSDCNzL._AC_UL320_.jpg
Rayon Anarkali Kurti with Banarasi Dupatta Set,MV Fashion,1999.0,799.0,https://m.media-amazon.com/images/I/41vVVJZ2y8L._AC_UL320_.jpg
Shree Woman Rayon embroidered Black Rayon kurti with Skirt,Generic,2990.0,860.0,https://m.media-amazon.com/images/I/61x3DarkH4L._AC_UL320_.jpg
Women's Carrot Fitted Suit Pants,BIBA,1699.0,1299.0,https://m.media-amazon.com/images/I/71F0Qo9bxVS._AC_UL320_.jpg
Women's Pure Cambric Cotton Jaipuri Printed Kurta Set With Dupatta JOPLVL202A-S,Rajnandini,4330.0,1299.0,https://m.media-amazon.com/images/I/81eHlInHwJL._AC_UL320_.jpg
Women's Kurta,1 Stop Fashion,1023.0,199.0,https://m.media-amazon.com/images/I/81Mj2Iog99L._AC_UL320_.jpg
Women's Rayon Embroidered Mirror Work Full Length Kurti Yellow,Lakshay Fashion,599.0,587.0,https://m.media-amazon.com/images/I/61GnD1DCgRL._AC_UL320_.jpg
Yellow Embroidered Kurta Pent with Dupatta Set,Trendy Trems,2499.0,999.0,https://m.media-amazon.com/images/I/61gwdT9GdiS._AC_UL320_.jpg
Women's Black Cotton Anarkali Kurti,AnjuShree Choice,2084.0,489.0,https://m.media-amazon.com/images/I/41cAa2aZcAL._AC_UL320_.jpg
Women's Cotton Printed Readymade Kurta/Kurti with Gotta Patti Work,Jevi Prints,1445.0,595.0,https://m.media-amazon.com/images/I/71GjN2r5fkS._AC_UL320_.jpg
Womens Printed Kurta Plazzo Set Rayon/Womens Ethnic Kurta Sets,Ethnic Villa,1499.0,599.0,https://m.media-amazon.com/images/I/71b1XJH2WES._AC_UL320_.jpg
Women's Rayon Kurta with Palazzo & Pant Set,Vayudutam,1900.0,490.0,https://m.media-amazon.com/images/I/41QhscivbfL._AC_UL320_.jpg
Women's Crepe Straight Kurta (PK1984_Grey),Vaamsi,999.0,299.0,https://m.media-amazon.com/images/I/71Xfh4BukKL._AC_UL320_.jpg
Women's Regular Kurta,Max,1699.0,549.0,https://m.media-amazon.com/images/I/71lIMkeR-3L._AC_UL320_.jpg
Women's Kurta,W for Woman,1599.0,639.0,https://m.media-amazon.com/images/I/71weKK4N5xL._AC_UL320_.jpg
Women Cotton Printed 3/4th Sleeve Kurta,KAMANGARI,499.0,229.0,https://m.media-amazon.com/images/I/81GfAhACImS._AC_UL320_.jpg
Women's Cotton Regular Kurta,Madhuram Textiles,3499.0,799.0,https://m.media-amazon.com/images/I/71LknNuRGVL._AC_UL320_.jpg
Women Maroon & Beige Ethnic Motif Straight Cotton Lounge Wear,Jaipur Kurti,2199.0,739.0,https://m.media-amazon.com/images/I/61tgVKuVk-L._AC_UL320_.jpg
Crepe Digital Printed Kurti(VPK1500_Orange_Free Size),Vaamsi,999.0,299.0,https://m.media-amazon.com/images/I/71Dn2mIQgeS._AC_UL320_.jpg
Women's Cotton Floral Print Flared Kurti With Palazzo With Dupatta Set(1001F),Fabriko,1499.0,759.0,https://m.media-amazon.com/images/I/712wgW2ZmzL._AC_UL320_.jpg
Women Rayon Gold Printed Black Kurti & Palazzo Set//Womens Kurta with Palazzo Set,kalpit creations,1499.0,499.0,https://m.media-amazon.com/images/I/41HxQSEU9xL._AC_UL320_.jpg
Women's Kurta,BIBA,999.0,699.0,https://m.media-amazon.com/images/I/81jgfJ50EXL._AC_UL320_.jpg
"Womens Rayon Kurti,Plazzo & Dupatta",ONECLICK,1999.0,1099.0,https://m.media-amazon.com/images/I/61qFi-sj2aL._AC_UL320_.jpg
Women's Kurta,IVES,1999.0,879.0,https://m.media-amazon.com/images/I/71HuGUBk7rL._AC_UL320_.jpg
Karigari Women's Rayon a-line Kurta,Karigari by Unlimited,699.0,385.0,https://m.media-amazon.com/images/I/61W2fyNjUML._AC_UL320_.jpg
Women's Silk Straight Salwar Suit Set,Jaipur Kurti,2599.0,789.0,https://m.media-amazon.com/images/I/61-rMeEZ3gL._AC_UL320_.jpg
Women's Crepe straight Kurta (Kurta95_Green),HIVA TRENDZ,1299.0,199.0,https://m.media-amazon.com/images/I/81DZbcX5M8L._AC_UL320_.jpg
Femezone Women's Cotton Handblock Printed Anarkali Kurti Pant & Dupatta Set(Black Red),FEMEZONE Fashion with Tradition,2699.0,1490.0,https://m.media-amazon.com/images/I/41h3f3QzXfS._AC_UL320_.jpg
Radhika Emporium Women's 100% Cotton Jaipuri Print Long Anarkali Kurta Dress,Generic,1299.0,399.0,https://m.media-amazon.com/images/I/91EZAgBu-5S._AC_UL320_.jpg
Women's Multicolor Crepe Kurta With Pant,Janasya,2299.0,679.0,https://m.media-amazon.com/images/I/71X0+ItIzrL._AC_UL320_.jpg
Women's Kurta,BIBA,2599.0,910.0,https://m.media-amazon.com/images/I/81grv5eTmfL._AC_UL320_.jpg
Latest Women's Rayon Kurti with Palazzo Pant Kurti Palazzo Set for Girls || Women's Rayon Kurti With Palazzo Pant Set (POMPELAN_RED_L),Sbriyork,999.0,494.0,https://m.media-amazon.com/images/I/51YVRW3a08S._AC_UL320_.jpg
Women's Regular Kurti,Amazon Brand - Myx,1499.0,633.0,https://m.media-amazon.com/images/I/81BUtr5AZjL._AC_UL320_.jpg
Women's Regular Kurti,Amazon Brand - Myx,999.0,434.0,https://m.media-amazon.com/images/I/91BVMc3S75L._AC_UL320_.jpg
Kurti for Women and Girls Printed Ethnic-wear Anarkali Rayon Sky Blue (Large),Zainab Fashion,1999.0,497.0,https://m.media-amazon.com/images/I/61kz3Iv6rvL._AC_UL320_.jpg
by Shoppers Womens Mandarin Collar Slub Kurta,STOP,799.0,240.0,https://m.media-amazon.com/images/I/51hJJara-KL._AC_UL320_.jpg
Women's Kurta,Sanisa,1375.0,411.0,https://m.media-amazon.com/images/I/61l6KTFTnVL._AC_UL320_.jpg
Women's Multi Coloured Digital Print Crepe Kurtas/Kurtis[Pack of 6],1 Stop Fashion,2999.0,1499.0,https://m.media-amazon.com/images/I/91TMBHGzvTS._AC_UL320_.jpg
Women's Cotton Anarkali Kurti,AnjuShree Choice,2084.0,440.0,https://m.media-amazon.com/images/I/61J51rgk8mL._AC_UL320_.jpg
Women's Rayon Printed Kurta with Skirt Set,Arayna,2499.0,699.0,https://m.media-amazon.com/images/I/714ru0ort0L._AC_UL320_.jpg
Trisha Fashions Woman's Gold Printed Premium Straight Kurti with Palazzo in Rayon (Petrol Blue),Generic,999.0,620.0,https://m.media-amazon.com/images/I/61BVsCOj4cS._AC_UL320_.jpg
Crepe Digital Printed Kurti(COPK1026_Multi-Coloured_Free Size),Vaamsi,1669.0,469.0,https://m.media-amazon.com/images/I/71z9+dQoNPL._AC_UL320_.jpg
Cotton Printed A-LINE Kurta (Blue),GULMOHAR JAIPUR,1799.0,559.0,https://m.media-amazon.com/images/I/81gx9f2SXIL._AC_UL320_.jpg
Women's Kurta,Aurelia,1699.0,447.0,https://m.media-amazon.com/images/I/8171rr8cR3L._AC_UL320_.jpg
Women's Light Green Poly Crepe Straight Kurta,Janasya,1449.0,569.0,https://m.media-amazon.com/images/I/71rF59TTyVL._AC_UL320_.jpg
Women's Denim Straight Kurta,VOOM,1999.0,849.0,https://m.media-amazon.com/images/I/71ICvjRJJYL._AC_UL320_.jpg
Women's Straight Kurta,BIBA,899.0,395.0,https://m.media-amazon.com/images/I/81V2Y4hArdL._AC_UL320_.jpg
Women's Crepe Regular Kurta,1 Stop Fashion,999.0,249.0,https://m.media-amazon.com/images/I/81jtxKkky7S._AC_UL320_.jpg
Women's Rayon Straight Kurta with Plazzo Pant Blue,Generic,1999.0,538.0,https://m.media-amazon.com/images/I/71peLOC4faL._AC_UL320_.jpg
Women's Cotton Straight Kurta,W for Woman,1499.0,824.0,https://m.media-amazon.com/images/I/71kM43Ws3aL._AC_UL320_.jpg
Women's Kurta,BIBA,1699.0,731.0,https://m.media-amazon.com/images/I/81GIG6lQc2L._AC_UL320_.jpg
Women's Cotton Straight Printed Kurta with Palazzos & Dupatta (Now-Mint_Pista-GO),GoSriKi,3999.0,799.0,https://m.media-amazon.com/images/I/61klO82ZLWL._AC_UL320_.jpg
Women Green & Pink Floral Print Pleated Kurta,Tissu,1499.0,944.0,https://m.media-amazon.com/images/I/71rv0nKUEzL._AC_UL320_.jpg
Women's Cotton Kurta,AgrohA,1949.0,599.0,https://m.media-amazon.com/images/I/71LViG2D3JL._AC_UL320_.jpg
Women's A-Line Cotton Bagh Prints Kurta with Trousers Pants,SOURBH,3299.0,759.0,https://m.media-amazon.com/images/I/81f7KodiuhS._AC_UL320_.jpg
Women's Crepe Straight Kurta,Pop Mantra,4999.0,1299.0,https://m.media-amazon.com/images/I/91WnhNzvQCL._AC_UL320_.jpg
Women's Kurta,BIBA,2299.0,1264.0,https://m.media-amazon.com/images/I/71YMx8tn1kL._AC_UL320_.jpg
Women's Stylist Black Cape Style Long Kalidar Kurta Dress_(AHKUGRRG-646),Ahalyaa,1666.0,1234.0,https://m.media-amazon.com/images/I/71RuNEQKWfL._AC_UL320_.jpg
Women Printed Anarkali Kurti with Jacket for Girls&Women,VM Collection,2999.0,510.0,https://m.media-amazon.com/images/I/61zgJyeEJlL._AC_UL320_.jpg
Black Colored Gold Rayon Printed Straight Kurta,God Bless,1549.0,449.0,https://m.media-amazon.com/images/I/71mWEMwnBxL._AC_UL320_.jpg
Women's Green Coloured Pure Cotton Jaipuri Printed Kurti (Ready To Wear),Rajnandini,1663.0,569.0,https://m.media-amazon.com/images/I/815nWQaoLcL._AC_UL320_.jpg
Women's American Crepe Straight Kurta (Combo Pack Of 2),New Ethnic 4 You,1599.0,359.0,https://m.media-amazon.com/images/I/81OwtNLqJ4L._AC_UL320_.jpg
"Women's Rayon Anarkali Kurta, Embroidered Anarkali Kurti for Girls",AALIYA FASHION,1599.0,499.0,https://m.media-amazon.com/images/I/71zEarLPIlL._AC_UL320_.jpg
Women's Rayon Straight Kurta with Sarara Set,DFA,1799.0,689.0,https://m.media-amazon.com/images/I/71end4+dToL._AC_UL320_.jpg
Women's Kurta,Indigo,999.0,170.0,https://m.media-amazon.com/images/I/81Z1BDaj-wL._AC_UL320_.jpg
Women's Rayon A-Line Kurti || Kurti || Anarkali Kurti for Womens || Kurti for Women Kurti for Women Kurti for Women || Best Kurti Design || (White),Aarti Fashion,999.0,558.0,https://m.media-amazon.com/images/I/31u6aLY9XnL._AC_UL320_.jpg
Women's Black Cotton Anarkali Kurti,AnjuShree Choice,1984.0,439.0,https://m.media-amazon.com/images/I/61yeO-4Ei3L._AC_UL320_.jpg
Women's Regular Kurta,Sancom,399.0,279.0,https://m.media-amazon.com/images/I/718nfG-2UwS._AC_UL320_.jpg
Women's Kurta,BIBA,2299.0,1021.0,https://m.media-amazon.com/images/I/813FuDv-+0L._AC_UL320_.jpg
Kurti Set for Women Rajasthani Ethnic Designer Wear Kurtis for Girls | Readymade Anarkali Straight Printed A-line Kurti Set with Pant & Dupatta for Woman | All Design,sun kurti's,2499.0,1449.0,https://m.media-amazon.com/images/I/31pNGYk0YQL._AC_UL320_.jpg
Women's Straight Fit Kurta,Aurelia,999.0,499.0,https://m.media-amazon.com/images/I/71nTD9knMLL._AC_UL320_.jpg
Women Print Cotton Kurti Palazzo Set,AnjuShree Choice,2384.0,699.0,https://m.media-amazon.com/images/I/81zIUqG2bZL._AC_UL320_.jpg
Multi Printed Kaftan Kurta,Maaesa,1999.0,879.0,https://m.media-amazon.com/images/I/41P45Oa6zrS._AC_UL320_.jpg
Women's Pink Color Floral Print Straight Crepe Kurta,ZIYAA,1449.0,349.0,https://m.media-amazon.com/images/I/716Y0TYZIqL._AC_UL320_.jpg
Women's Kurta,BIBA,3999.0,1400.0,https://m.media-amazon.com/images/I/71tdBlUbycL._AC_UL320_.jpg
Designer Kurti for Women's on Ruby Slub Combo Pack (Pack of 3) (Blue Brown Red,STYLEOO,2499.0,699.0,https://m.media-amazon.com/images/I/61QSt2YIdVL._AC_UL320_.jpg
Women's Kurta,W for Woman,1699.0,639.0,https://m.media-amazon.com/images/I/8161da9oe7L._AC_UL320_.jpg
Women's Cotton Printed Flared Kurta (Nevy_Blue),Wiziwish,1599.0,499.0,https://m.media-amazon.com/images/I/81Y6V+ywsTL._AC_UL320_.jpg
"Kurti Kurta for women (Cotton, Straight, Floor Length, Solid Black with Black print)",BLUEPOCKET,1199.0,299.0,https://m.media-amazon.com/images/I/61Wl1qvpRPL._AC_UL320_.jpg
Women's Crepe Stitched Wrap Kurti,OPERA DESIGNER,999.0,399.0,https://m.media-amazon.com/images/I/81BfwynaJ+L._AC_UL320_.jpg
Pop Mantra Women's crepe straight Kurta,Pop Mantra,1023.0,249.0,https://m.media-amazon.com/images/I/61LP2xnGdkL._AC_UL320_.jpg
Women's Cotton Blend Solid Straight Kurta Palazzo Dupatta With Mask Set(IE27MH9OL1495),INDO ERA,3299.0,959.0,https://m.media-amazon.com/images/I/71e+m4EScVL._AC_UL320_.jpg
Women's Rayon A-Line Kurta,Rangriti,999.0,529.0,https://m.media-amazon.com/images/I/81WqUSttAeL._AC_UL320_.jpg
Women's Top,AANIA,999.0,359.0,https://m.media-amazon.com/images/I/71LXn7nSq6L._AC_UL320_.jpg
Women's Multicolor Printed Straight Kurta Pack of 02 (Dabba-Pink & GUL-Black),GoSriKi,2599.0,399.0,https://m.media-amazon.com/images/I/71N46niYzlL._AC_UL320_.jpg
Women's Rayon Printed Grey Kurta Sharara Set,JAIVI,2199.0,699.0,https://m.media-amazon.com/images/I/712tXwEfiDL._AC_UL320_.jpg
"Janakdulari Fashion Womens Rayon Embroidery Flared A line kurta, kurti",Generic,1499.0,549.0,https://m.media-amazon.com/images/I/71JW+QJfN2L._AC_UL320_.jpg
Women's Viscose Angrakha Kurta,Yash Gallery,2199.0,929.0,https://m.media-amazon.com/images/I/61sleHiGz0L._AC_UL320_.jpg
Women Kurti,Amazon Brand - Tavasya,2599.0,649.0,https://m.media-amazon.com/images/I/91O9fLV2LLL._AC_UL320_.jpg
Women's Straight Kurta,Aurelia,899.0,342.0,https://m.media-amazon.com/images/I/81-mRd2NihL._AC_UL320_.jpg
Women's Rayon Gold Print Kurta With Dhoti Set,ORTANGE,1999.0,999.0,https://m.media-amazon.com/images/I/81BehFRfpZL._AC_UL320_.jpg
Women's Kurta,W for Woman,1699.0,799.0,https://m.media-amazon.com/images/I/81r6uadbJRL._AC_UL320_.jpg
Regular Women's Rayon Self Design Straight Kurta (Red),KIPEK,1799.0,739.0,https://m.media-amazon.com/images/I/61-hYoeLquL._AC_UL320_.jpg
Women's Polycrepe Printed Kurta (VPKSL2020_Burgundy),Vaamsi,997.0,299.0,https://m.media-amazon.com/images/I/81tHwaCGuRL._AC_UL320_.jpg
Women's Cotton Floral Print Straight Kurta Palazzo Dupatta Set,KIPEK,3599.0,1299.0,https://m.media-amazon.com/images/I/71Lm0erHIsL._AC_UL320_.jpg
Women's Cotton Printed Anarkali Kurta with Jacket in Pink,ftDiva,2799.0,820.0,https://m.media-amazon.com/images/I/81PWLT98oNS._AC_UL320_.jpg
Women's Kurta,W for Woman,1799.0,913.0,https://m.media-amazon.com/images/I/81-sU++UgDL._AC_UL320_.jpg
Women's Poly Crepe Frontslit Kurta,Janasya,1299.0,459.0,https://m.media-amazon.com/images/I/71lHX6MFFML._AC_UL320_.jpg
Women's Straight Kurta,Rangriti,999.0,299.0,https://m.media-amazon.com/images/I/81YVQWEGLaL._AC_UL320_.jpg
Women's Rayon Kurta with Pant and Dupatta - (Navy Blue),Miss Fame,2499.0,789.0,https://m.media-amazon.com/images/I/81TJ6ho9NrS._AC_UL320_.jpg
Jaipur Design Women's Cotton Solid Kurta.,Rampyari Fab,1499.0,499.0,https://m.media-amazon.com/images/I/61wPeCpLaIL._AC_UL320_.jpg
Women's Rayon Printed Kurta Palazzo and Dupatta Set,MANHAREE,2999.0,999.0,https://m.media-amazon.com/images/I/61Rzljs4O4L._AC_UL320_.jpg
Women's Rayon Regular Kurta,Aahwan,1999.0,499.0,https://m.media-amazon.com/images/I/61ZFFh1OogL._AC_UL320_.jpg
Crepe Digital Printed Kurti(VPK1686_Grey_Free Size),Vaamsi,999.0,299.0,https://m.media-amazon.com/images/I/61YDzmidaeS._AC_UL320_.jpg
Women's Handcrafted Lucknowi Chikankari Regular Wear Cotton Kurti Kurta A231437 Green,Ada,1699.0,1490.0,https://m.media-amazon.com/images/I/71gcqr9o5mS._AC_UL320_.jpg
Women's Rayon Kurta,W for Woman,1999.0,780.0,https://m.media-amazon.com/images/I/81+1rcPY6VL._AC_UL320_.jpg
Women's Printed A-line Crepe Kurta,Reeah,1299.0,330.0,https://m.media-amazon.com/images/I/81hVfM4KXTL._AC_UL320_.jpg
Women's Cotton Printed Kurta (Pink),Wiziwish,1999.0,599.0,https://m.media-amazon.com/images/I/810IH4v2KmL._AC_UL320_.jpg
Women's Cotton Printed Kurta with Pant Sets,Kurti Craft,1499.0,499.0,https://m.media-amazon.com/images/I/7169aU4doLS._AC_UL320_.jpg
Embroidered Kurti Combo Pack for Women's (Pack of 3),STYLEOO,2499.0,699.0,https://m.media-amazon.com/images/I/81HWP9XifML._AC_UL320_.jpg
